Unique Specimen Number,Label Date,Site,Display Date,Station,Collection Method,Specimen Kind ,Genus,Subgenus,Species,Subspecies,New record,Label Name,Short label name,Sex,Voucher Specimen,Questionable or Incomplete Identification,Broken Specimen,Entered by,Entered Date,NOTES,Count
2132,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2133,20150510,POS,10-May-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2134,20160807,POS,7-Aug-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2135,20160610,POS,10-Jun-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2136,20150620,POS,20-Jun-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2137,20150620,POS,20-Jun-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2138,20150419,POS,19-Apr-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2139,20150808,POS,8-Aug-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,"""D"" on pin",1
2140,20150808,POS,8-Aug-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,"""E"" on pin",1
2141,20150419,POS,19-Apr-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2142,20140714,POS,14-Jul-14,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,Y,AEK,41335,NA,1
2143,20140817,POS,17-Aug-14,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2144,20140817,POS,17-Aug-14,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Corrected from 20140617 [WRP 20240212],1
2145,20140817,POS,17-Aug-14,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2146,20150808,POS,8-Aug-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,"""D"" on pin",1
2147,20150808,POS,8-Aug-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,"""B"" on pin",1
2148,20160610,POS,10-Jun-16,POS2,T,P,Ceratina,Zadontomerus,nanula,NA,N,Ceratina (Zadontomerus) nanula,Ceratina nanula,F,N,N,N,AEK,41335,NA,1
2149,20140817,POS,17-Aug-14,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Corrected from 20140827 [WRP 20240212],1
2150,20150419,POS,19-Apr-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Was with the male bees_ but has short antennae; specimen missing [WRP 20240211]_ corrected from 20150429 -- note specimen can't be checked_ but it's the only date that's a one char substitution [WRP 20240212],1
2151,20150419,POS,19-Apr-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,Y,N,N,AEK,41335,Det. T Griswold [WRP 20181111],1
2152,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2153,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2154,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2155,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,Corrected from 20150417 [WRP 20240212],1
2156,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2157,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2158,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2159,20160417,POS,17-Apr-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2160,20150808,POS,8-Aug-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,"""B"" on pin",1
2161,20160716,POS,16-Jul-16,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2162,20150419,POS,19-Apr-15,POS2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2163,20150510,POS,10-May-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2164,20150510,POS,10-May-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2165,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2166,20160807,POS,7-Aug-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2167,20150510,POS,10-May-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2168,20150510,POS,10-May-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2169,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2170,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2171,20150620,POS,20-Jun-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2172,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Corrected from 20140617 [WRP 20240212],1
2173,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2174,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2175,20150419,POS,19-Apr-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2176,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Corrected from 20140617 [WRP 20240212],1
2177,20160610,POS,10-Jun-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2178,20150419,POS,19-Apr-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2179,20150808,POS,8-Aug-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2180,20150808,POS,8-Aug-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2181,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2182,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2183,20150419,POS,19-Apr-15,POS3,N,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,Was with the females_ but has long antennae and is small,1
2184,20150419,POS,19-Apr-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2185,20150510,POS,10-May-15,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Was with the males_ but is larger and has short antennae; specimen missing [WRP 20240211],1
2186,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2187,20140817,POS,17-Aug-14,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2188,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2189,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2190,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2191,20160417,POS,17-Apr-16,POS3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2192,20160327,SCL,27-Mar-16,SCL1,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2193,20160417,SCL,17-Apr-16,SCL1,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2194,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2195,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2196,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2197,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2198,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2199,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2200,20150510,SCL,10-May-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2201,20150808,SCL,8-Aug-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2202,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2203,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2204,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2205,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2206,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2207,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2208,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2209,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2210,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2211,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,NA,1
2212,20160417,SCL,17-Apr-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2213,20160417,SCL,17-Apr-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2214,20160417,SCL,17-Apr-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2215,20160417,SCL,17-Apr-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2216,20160417,SCL,17-Apr-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2217,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2218,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2219,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2220,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2221,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2222,20160807,SCL,7-Aug-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2223,20150510,SCL,10-May-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Corrected from 20150610 [WRP 20240212],1
2224,20150510,SCL,10-May-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2225,20150510,SCL,10-May-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2226,20150510,SCL,10-May-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2227,20150510,SCL,10-May-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2228,20150808,SCL,8-Aug-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2229,20150808,SCL,8-Aug-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2230,20150808,SCL,8-Aug-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2231,20150808,SCL,8-Aug-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,overflow voucher 5/10/19,1
2232,20160716,SCL,16-Jul-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2233,20150808,SCL,8-Aug-15,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2234,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2235,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2236,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2237,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2238,20140817,SCL,17-Aug-14,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2239,20160610,SCL,10-Jun-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2240,20160610,SCL,10-Jun-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2241,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2242,20160327,SCL,27-Mar-16,SCL2,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2243,20150419,SCL,19-Apr-15,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,M,N,N,N,AEK,41335,overflow voucher 5/10/19_ corrected from 20150417,1
2244,20160807,SCL,7-Aug-16,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2245,20160610,SCL,10-Jun-16,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2246,20150620,SCL,20-Jun-15,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2247,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2248,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,overflow voucher 5/10/19,1
2249,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2250,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2251,20150808,SCL,8-Aug-15,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2252,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2253,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2254,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2255,20140817,SCL,17-Aug-14,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2256,20160716,SCL,16-Jul-16,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2257,20160327,SCL,27-Mar-16,SCL3,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2258,20160610,SCL,10-Jun-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2259,20160610,SCL,10-Jun-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2260,20150419,SCL,19-Apr-15,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,Corrected from 20150410 [WRP 20240212],1
2261,20160610,SCL,10-Jun-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2262,20160610,SCL,10-Jun-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2263,20160417,SCL,17-Apr-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2264,20140817,SCL,17-Aug-14,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2265,20160417,SCL,17-Apr-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2266,20160417,SCL,17-Apr-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2267,20160610,SCL,10-Jun-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2268,20160610,SCL,10-Jun-16,SCL4,T,P,Ceratina,Zadontomerus,nanula,NA,N,Ceratina (Zadontomerus) nanula,Ceratina nanula,F,N,N,N,AEK,41335,NA,1
2269,20160417,SCL,17-Apr-16,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
2270,20150620,SCL,20-Jun-15,SCL4,T,P,Ceratina,Zadontomerus,acantha,NA,N,Ceratina (Zadontomerus) acantha,Ceratina acantha,F,N,N,N,AEK,41335,NA,1
